starting experiments: Wed Nov  5 23:28:16 PST 2025
epoch 11 loss 0.001792981068138033 I_compress_bound 1.113201951980591 I_predictive_bound -0.000679779052734375
epoch 12 loss 0.0013718195841647685 I_compress_bound 0.9900160431861877 I_predictive_bound -0.0003818035125732422
epoch 13 loss 0.001513317640637979 I_compress_bound 0.976351261138916 I_predictive_bound -0.000536966323852539
epoch 14 loss 0.0014801472541876137 I_compress_bound 0.9414165854454041 I_predictive_bound -0.0005387306213378906
epoch 15 loss 0.0013064631726592778 I_compress_bound 0.7712610900402069 I_predictive_bound -0.0005352020263671875
epoch 16 loss 0.0010703217121772468 I_compress_bound 0.766290295124054 I_predictive_bound -0.0003040313720703125
epoch 17 loss 0.0006425960076740011 I_compress_bound 0.5734069228172303 I_predictive_bound -6.918907165527343e-05
epoch 18 loss 0.0010215226386208088 I_compress_bound 0.6648484230041504 I_predictive_bound -0.0003566741943359375
epoch 19 loss 0.0009200786938890815 I_compress_bound 0.5671714633703232 I_predictive_bound -0.0003529071807861328
epoch 20 loss 0.0008037764811888338 I_compress_bound 0.5783278554677963 I_predictive_bound -0.0002254486083984375
epoch 21 loss 0.0007385100703686476 I_compress_bound 0.4723395466804504 I_predictive_bound -0.0002661705017089844
epoch 22 loss 0.0009574570198310539 I_compress_bound 0.6400741606950759 I_predictive_bound -0.0003173828125
epoch 23 loss 0.0004874300153460354 I_compress_bound 0.46935786604881286 I_predictive_bound -1.8072128295898437e-05
epoch 24 loss 0.0007876596326241269 I_compress_bound 0.36475273966789246 I_predictive_bound -0.00042290687561035155
epoch 25 loss 0.0004461124917725101 I_compress_bound 0.31069072186946867 I_predictive_bound -0.0001354217529296875
epoch 26 loss 0.00029126471636118365 I_compress_bound 0.2545959249138832 I_predictive_bound -3.6668777465820315e-05
epoch 27 loss 0.0003776096506044269 I_compress_bound 0.3265403777360916 I_predictive_bound -5.1069259643554685e-05
epoch 28 loss 0.000540589788579382 I_compress_bound 0.3036493927240372 I_predictive_bound -0.0002369403839111328
epoch 29 loss 0.00042402809922350573 I_compress_bound 0.23143355995416642 I_predictive_bound -0.00019259452819824218
epoch 30 loss 0.0004335050703957677 I_compress_bound 0.28048802018165586 I_predictive_bound -0.0001530170440673828
epoch 31 loss 0.0005653625456034205 I_compress_bound 0.24745520800352097 I_predictive_bound -0.00031790733337402346
epoch 32 loss 0.0001616240231669508 I_compress_bound 0.22327905595302583 I_predictive_bound 6.165504455566407e-05
epoch 33 loss 0.00045215532736619934 I_compress_bound 0.18126413375139236 I_predictive_bound -0.0002708911895751953
epoch 34 loss 5.462500121211633e-05 I_compress_bound 0.2148422807455063 I_predictive_bound 0.00016021728515625
epoch 35 loss 0.0005838188546476886 I_compress_bound 0.3328117609024048 I_predictive_bound -0.000251007080078125
epoch 36 loss 0.00020248667133273556 I_compress_bound 0.15389696136116982 I_predictive_bound -4.858970642089844e-05
epoch 37 loss 0.00031005036144051703 I_compress_bound 0.16857276409864425 I_predictive_bound -0.00014147758483886718
epoch 38 loss 0.0004634374869056046 I_compress_bound 0.30584279000759124 I_predictive_bound -0.0001575946807861328
epoch 39 loss 0.0002582987392088398 I_compress_bound 0.1441439136862755 I_predictive_bound -0.00011415481567382813
epoch 40 loss 0.00018200834310846403 I_compress_bound 0.17003972232341766 I_predictive_bound -1.1968612670898438e-05
epoch 41 loss 0.00015333812043536455 I_compress_bound 0.16907373666763306 I_predictive_bound 1.5735626220703125e-05
epoch 42 loss 0.00018851211498258636 I_compress_bound 0.2354805663228035 I_predictive_bound 4.696846008300781e-05
epoch 43 loss 0.00047024739033076914 I_compress_bound 0.35680780559778214 I_predictive_bound -0.00011343955993652344
epoch 44 loss 0.0004765985650010407 I_compress_bound 0.24790744930505754 I_predictive_bound -0.00022869110107421876
epoch 45 loss 3.632944135461003e-05 I_compress_bound 0.1816217176616192 I_predictive_bound 0.00014529228210449218
epoch 46 loss 0.00038139766547828913 I_compress_bound 0.3960365459322929 I_predictive_bound 1.4638900756835937e-05
epoch 47 loss 0.0002578274274128489 I_compress_bound 0.33826984018087386 I_predictive_bound 8.044242858886718e-05
epoch 48 loss 0.0005546913758735173 I_compress_bound 0.3948078528046608 I_predictive_bound -0.00015988349914550782
epoch 49 loss 0.0003618529022787698 I_compress_bound 0.2996733278036118 I_predictive_bound -6.21795654296875e-05
epoch 50 loss 0.0005750988304498606 I_compress_bound 0.3965709745883942 I_predictive_bound -0.00017852783203125
epoch 51 loss 0.000363085484423209 I_compress_bound 0.26094694435596466 I_predictive_bound -0.00010213851928710937
epoch 52 loss 0.0003423282221774571 I_compress_bound 0.2925464078783989 I_predictive_bound -4.978179931640625e-05
epoch 53 loss 0.00029611559584736825 I_compress_bound 0.22163362950086593 I_predictive_bound -7.448196411132812e-05
epoch 54 loss 0.00030418909445870666 I_compress_bound 0.24663483649492263 I_predictive_bound -5.755424499511719e-05
epoch 55 loss 0.00021132259425939992 I_compress_bound 0.24393824785947799 I_predictive_bound 3.261566162109375e-05
epoch 56 loss 0.000286331883398816 I_compress_bound 0.22448608726263047 I_predictive_bound -6.184577941894531e-05
epoch 57 loss 0.0003146041424770374 I_compress_bound 0.17474779784679412 I_predictive_bound -0.00013985633850097657
epoch 58 loss 0.00024397330271312966 I_compress_bound 0.12915091216564178 I_predictive_bound -0.0001148223876953125
epoch 59 loss 8.467657171422616e-05 I_compress_bound 0.12229901999235153 I_predictive_bound 3.7622451782226565e-05
epoch 60 loss 0.00012609318073373288 I_compress_bound 0.17935588359832763 I_predictive_bound 5.3262710571289064e-05
epoch 61 loss 0.0002588470611954108 I_compress_bound 0.31101302802562714 I_predictive_bound 5.216598510742188e-05
epoch 62 loss 0.00020978661195840685 I_compress_bound 0.234820556640625 I_predictive_bound 2.5033950805664062e-05
epoch 63 loss 0.000459778199729044 I_compress_bound 0.2516387730836868 I_predictive_bound -0.00020813941955566406
epoch 64 loss 0.0003101496462477371 I_compress_bound 0.2549318939447403 I_predictive_bound -5.5217742919921874e-05
epoch 65 loss 0.000267851710668765 I_compress_bound 0.2155426599085331 I_predictive_bound -5.2309036254882814e-05
epoch 66 loss 0.00036583677865564823 I_compress_bound 0.1578880861401558 I_predictive_bound -0.00020794868469238282
epoch 67 loss 0.0003288558378699236 I_compress_bound 0.1632025919854641 I_predictive_bound -0.00016565322875976561
epoch 68 loss 0.000390308685018681 I_compress_bound 0.24577933102846145 I_predictive_bound -0.0001445293426513672
epoch 69 loss 0.00022749799391021951 I_compress_bound 0.28400318175554273 I_predictive_bound 5.650520324707031e-05
epoch 70 loss 0.00019758364142035133 I_compress_bound 0.11737962663173676 I_predictive_bound -8.020401000976562e-05
epoch 71 loss 0.0003854602517094463 I_compress_bound 0.20063815265893936 I_predictive_bound -0.00018482208251953126
epoch 72 loss 0.0001677704101894051 I_compress_bound 0.1132679209113121 I_predictive_bound -5.4502487182617186e-05
epoch 73 loss 0.00037343211442930624 I_compress_bound 0.15942759439349174 I_predictive_bound -0.0002140045166015625
epoch 74 loss 0.00029505982165574097 I_compress_bound 0.215475694835186 I_predictive_bound -7.958412170410157e-05
epoch 75 loss 0.0002772276318864897 I_compress_bound 0.11624740064144135 I_predictive_bound -0.000160980224609375
epoch 76 loss 0.0003646611177828163 I_compress_bound 0.14636505842208863 I_predictive_bound -0.00021829605102539063
epoch 77 loss 0.00011823325257864781 I_compress_bound 0.12662558108568192 I_predictive_bound 8.392333984375e-06
epoch 78 loss 0.00016050570193328894 I_compress_bound 0.07872812524437904 I_predictive_bound -8.177757263183594e-05
epoch 79 loss 0.00014742581333848648 I_compress_bound 0.08586613461375237 I_predictive_bound -6.155967712402343e-05
epoch 80 loss 0.00013547440285037736 I_compress_bound 0.07181663922965527 I_predictive_bound -6.365776062011719e-05
epoch 81 loss 2.0139463595114647e-05 I_compress_bound 0.0627687018364668 I_predictive_bound 4.262924194335938e-05
epoch 82 loss 6.757171431672759e-05 I_compress_bound 0.08736045062541961 I_predictive_bound 1.9788742065429688e-05
epoch 83 loss 9.110056271310896e-05 I_compress_bound 0.09543977603316307 I_predictive_bound 4.339218139648437e-06
epoch 84 loss 0.000339694666035939 I_compress_bound 0.14156881719827652 I_predictive_bound -0.00019812583923339844
epoch 85 loss 0.0001237837685039267 I_compress_bound 0.08101147301495075 I_predictive_bound -4.2772293090820314e-05
epoch 86 loss 7.3168748349417e-05 I_compress_bound 0.07612513825297355 I_predictive_bound 2.956390380859375e-06
epoch 87 loss 0.00015839953994145617 I_compress_bound 0.08897204287350177 I_predictive_bound -6.9427490234375e-05
epoch 88 loss 0.00011079162068199367 I_compress_bound 0.07932036519050598 I_predictive_bound -3.147125244140625e-05
epoch 89 loss 6.353508433676325e-06 I_compress_bound 0.05966389775276184 I_predictive_bound 5.3310394287109374e-05
epoch 90 loss 0.00029798375617247076 I_compress_bound 0.08374081291258335 I_predictive_bound -0.00021424293518066407
epoch 91 loss 0.0002245166055217851 I_compress_bound 0.11422416642308235 I_predictive_bound -0.00011029243469238282
epoch 92 loss 0.0001285962527617812 I_compress_bound 0.08615774288773537 I_predictive_bound -4.2438507080078125e-05
epoch 93 loss 1.2880147187388502e-05 I_compress_bound 0.09847241267561913 I_predictive_bound 8.559226989746094e-05
epoch 94 loss 0.00042108029665541833 I_compress_bound 0.1357886254787445 I_predictive_bound -0.00028529167175292967
epoch 95 loss 0.00011181059162481687 I_compress_bound 0.17027082070708274 I_predictive_bound 5.846023559570312e-05
epoch 96 loss 7.279100755113177e-05 I_compress_bound 0.0870007522404194 I_predictive_bound 1.4209747314453125e-05
epoch 97 loss 0.00017412943925592116 I_compress_bound 0.11128230169415473 I_predictive_bound -6.284713745117188e-05
epoch 98 loss 3.448603310971521e-05 I_compress_bound 0.0763523317873478 I_predictive_bound 4.1866302490234374e-05
epoch 99 loss 0.0002876855171052739 I_compress_bound 0.13257038742303848 I_predictive_bound -0.00015511512756347657
R2(PCA): -0.000468521207115824, R2(DCA): 0.5727641887358007, R2(CPIC): 9.636507866228605e-06
  0%|          | 0/100 [00:00<?, ?it/s]  1%|          | 1/100 [00:05<08:16,  5.02s/it]  2%|▏         | 2/100 [00:09<07:35,  4.65s/it]  3%|▎         | 3/100 [00:13<07:09,  4.42s/it]  4%|▍         | 4/100 [00:17<06:55,  4.33s/it]  5%|▌         | 5/100 [00:21<06:45,  4.27s/it]  6%|▌         | 6/100 [00:26<06:39,  4.25s/it]  7%|▋         | 7/100 [00:30<06:34,  4.24s/it]  8%|▊         | 8/100 [00:34<06:27,  4.21s/it]  9%|▉         | 9/100 [00:38<06:22,  4.20s/it] 10%|█         | 10/100 [00:42<06:17,  4.19s/it] 11%|█         | 11/100 [00:47<06:12,  4.19s/it] 12%|█▏        | 12/100 [00:51<06:08,  4.19s/it] 13%|█▎        | 13/100 [00:55<06:04,  4.19s/it] 14%|█▍        | 14/100 [00:59<06:00,  4.19s/it] 15%|█▌        | 15/100 [01:03<05:57,  4.20s/it] 16%|█▌        | 16/100 [01:08<05:53,  4.20s/it] 17%|█▋        | 17/100 [01:12<05:48,  4.20s/it] 18%|█▊        | 18/100 [01:16<05:43,  4.19s/it] 19%|█▉        | 19/100 [01:20<05:39,  4.19s/it] 20%|██        | 20/100 [01:24<05:34,  4.18s/it] 21%|██        | 21/100 [01:28<05:30,  4.18s/it] 22%|██▏       | 22/100 [01:33<05:26,  4.18s/it] 23%|██▎       | 23/100 [01:37<05:22,  4.19s/it] 24%|██▍       | 24/100 [01:41<05:18,  4.19s/it] 25%|██▌       | 25/100 [01:45<05:14,  4.19s/it] 26%|██▌       | 26/100 [01:50<05:19,  4.32s/it] 27%|██▋       | 27/100 [01:55<05:31,  4.54s/it] 28%|██▊       | 28/100 [02:00<05:38,  4.71s/it] 29%|██▉       | 29/100 [02:05<05:45,  4.86s/it] 30%|███       | 30/100 [02:10<05:44,  4.92s/it] 31%|███       | 31/100 [02:15<05:45,  5.01s/it] 32%|███▏      | 32/100 [02:20<05:37,  4.96s/it] 33%|███▎      | 33/100 [02:26<05:37,  5.03s/it] 34%|███▍      | 34/100 [02:31<05:33,  5.05s/it] 35%|███▌      | 35/100 [02:36<05:28,  5.05s/it] 36%|███▌      | 36/100 [02:41<05:26,  5.10s/it] 37%|███▋      | 37/100 [02:46<05:20,  5.09s/it] 38%|███▊      | 38/100 [02:51<05:12,  5.03s/it] 39%|███▉      | 39/100 [02:56<05:06,  5.02s/it] 40%|████      | 40/100 [03:01<05:04,  5.07s/it] 41%|████      | 41/100 [03:06<05:01,  5.10s/it] 42%|████▏     | 42/100 [03:11<04:56,  5.12s/it] 43%|████▎     | 43/100 [03:16<04:50,  5.09s/it] 44%|████▍     | 44/100 [03:21<04:43,  5.07s/it] 45%|████▌     | 45/100 [03:26<04:36,  5.03s/it] 46%|████▌     | 46/100 [03:31<04:30,  5.02s/it] 47%|████▋     | 47/100 [03:36<04:26,  5.02s/it] 48%|████▊     | 48/100 [03:41<04:21,  5.03s/it] 49%|████▉     | 49/100 [03:46<04:17,  5.04s/it] 50%|█████     | 50/100 [03:52<04:12,  5.04s/it] 51%|█████     | 51/100 [03:56<04:05,  5.00s/it] 52%|█████▏    | 52/100 [04:02<04:02,  5.06s/it] 53%|█████▎    | 53/100 [04:07<03:57,  5.05s/it] 54%|█████▍    | 54/100 [04:12<03:52,  5.05s/it] 55%|█████▌    | 55/100 [04:17<03:47,  5.06s/it] 56%|█████▌    | 56/100 [04:22<03:42,  5.07s/it] 57%|█████▋    | 57/100 [04:26<03:28,  4.85s/it] 58%|█████▊    | 58/100 [04:30<03:15,  4.66s/it] 59%|█████▉    | 59/100 [04:35<03:05,  4.52s/it] 60%|██████    | 60/100 [04:39<02:56,  4.42s/it] 61%|██████    | 61/100 [04:43<02:49,  4.34s/it] 62%|██████▏   | 62/100 [04:48<02:49,  4.45s/it] 63%|██████▎   | 63/100 [04:53<02:51,  4.63s/it] 64%|██████▍   | 64/100 [04:58<02:50,  4.73s/it] 65%|██████▌   | 65/100 [05:03<02:48,  4.81s/it] 66%|██████▌   | 66/100 [05:08<02:44,  4.83s/it] 67%|██████▋   | 67/100 [05:13<02:41,  4.88s/it] 68%|██████▊   | 68/100 [05:18<02:37,  4.92s/it] 69%|██████▉   | 69/100 [05:22<02:32,  4.92s/it] 70%|███████   | 70/100 [05:27<02:26,  4.88s/it] 71%|███████   | 71/100 [05:32<02:21,  4.89s/it] 72%|███████▏  | 72/100 [05:37<02:17,  4.91s/it] 73%|███████▎  | 73/100 [05:42<02:13,  4.95s/it] 74%|███████▍  | 74/100 [05:47<02:10,  5.01s/it] 75%|███████▌  | 75/100 [05:52<02:05,  5.01s/it] 76%|███████▌  | 76/100 [05:57<02:00,  5.00s/it] 77%|███████▋  | 77/100 [06:02<01:54,  4.98s/it] 78%|███████▊  | 78/100 [06:07<01:48,  4.91s/it] 79%|███████▉  | 79/100 [06:12<01:43,  4.93s/it] 80%|████████  | 80/100 [06:17<01:39,  4.96s/it] 81%|████████  | 81/100 [06:22<01:35,  5.01s/it] 82%|████████▏ | 82/100 [06:27<01:30,  5.00s/it] 83%|████████▎ | 83/100 [06:32<01:25,  5.01s/it] 84%|████████▍ | 84/100 [06:37<01:20,  5.02s/it] 85%|████████▌ | 85/100 [06:42<01:14,  4.94s/it] 86%|████████▌ | 86/100 [06:47<01:09,  4.94s/it] 87%|████████▋ | 87/100 [06:52<01:04,  4.95s/it] 88%|████████▊ | 88/100 [06:57<00:59,  4.94s/it] 89%|████████▉ | 89/100 [07:02<00:54,  4.96s/it] 90%|█████████ | 90/100 [07:07<00:49,  4.97s/it] 91%|█████████ | 91/100 [07:12<00:44,  4.97s/it] 92%|█████████▏| 92/100 [07:17<00:39,  4.96s/it] 93%|█████████▎| 93/100 [07:22<00:34,  4.93s/it] 94%|█████████▍| 94/100 [07:27<00:29,  4.96s/it] 95%|█████████▌| 95/100 [07:31<00:23,  4.74s/it] 96%|█████████▌| 96/100 [07:35<00:18,  4.57s/it] 97%|█████████▋| 97/100 [07:39<00:13,  4.48s/it] 98%|█████████▊| 98/100 [07:44<00:09,  4.64s/it] 99%|█████████▉| 99/100 [07:49<00:04,  4.75s/it]100%|██████████| 100/100 [07:54<00:00,  4.83s/it]100%|██████████| 100/100 [07:54<00:00,  4.75s/it]
epoch 0 loss 0.007405584355001338 I_compress_bound 4.752700477838516 I_predictive_bound -0.002652883529663086
epoch 1 loss 0.005643351445905864 I_compress_bound 4.466612529754639 I_predictive_bound -0.001176738739013672
epoch 2 loss 0.005889979307539761 I_compress_bound 3.2049567461013795 I_predictive_bound -0.0026850223541259764
epoch 3 loss 0.0028670547995716333 I_compress_bound 2.2580858945846556 I_predictive_bound -0.0006089687347412109
epoch 4 loss 0.0023014847422018645 I_compress_bound 1.900750732421875 I_predictive_bound -0.00040073394775390624
epoch 5 loss 0.00255251731723547 I_compress_bound 1.8990596175193786 I_predictive_bound -0.0006534576416015625
epoch 6 loss 0.0022597634815610945 I_compress_bound 2.110465669631958 I_predictive_bound -0.00014929771423339845
epoch 7 loss 0.002764069498516619 I_compress_bound 1.97642982006073 I_predictive_bound -0.0007876396179199219
epoch 8 loss 0.0028259527636691926 I_compress_bound 1.708246386051178 I_predictive_bound -0.001117706298828125
epoch 9 loss 0.002208021003752947 I_compress_bound 1.6060139775276183 I_predictive_bound -0.0006020069122314453
epoch 10 loss 0.0012929038959555328 I_compress_bound 1.2304382085800172 I_predictive_bound -6.246566772460938e-05
epoch 11 loss 0.0016668664757162333 I_compress_bound 0.8496152102947235 I_predictive_bound -0.000817251205444336
epoch 12 loss 0.0011161291855387389 I_compress_bound 0.9389841258525848 I_predictive_bound -0.00017714500427246094
epoch 13 loss 0.0008374269469641149 I_compress_bound 0.7458741784095764 I_predictive_bound -9.1552734375e-05
epoch 14 loss 0.0010685572808142752 I_compress_bound 0.7122645258903504 I_predictive_bound -0.000356292724609375
epoch 15 loss 0.0008952927484642715 I_compress_bound 0.6465744495391845 I_predictive_bound -0.00024871826171875
epoch 16 loss 0.0011143669544253498 I_compress_bound 0.6964191436767578 I_predictive_bound -0.00041794776916503906
epoch 17 loss 0.0007070684136124328 I_compress_bound 0.5901955902576447 I_predictive_bound -0.00011687278747558593
epoch 18 loss 0.0012390753079671412 I_compress_bound 0.6745954513549804 I_predictive_bound -0.0005644798278808594
epoch 19 loss 0.0007354179339017719 I_compress_bound 0.6337085425853729 I_predictive_bound -0.00010170936584472657
epoch 20 loss 0.0007293097325600684 I_compress_bound 0.6253115236759186 I_predictive_bound -0.00010399818420410156
epoch 21 loss 0.0007310061191674322 I_compress_bound 0.44037385284900665 I_predictive_bound -0.0002906322479248047
epoch 22 loss 0.0010129067028174176 I_compress_bound 0.46258891224861143 I_predictive_bound -0.0005503177642822265
epoch 23 loss 0.0007403240102576092 I_compress_bound 0.7289275527000427 I_predictive_bound -1.1396408081054687e-05
epoch 24 loss 0.0010061753157060594 I_compress_bound 0.7524025559425354 I_predictive_bound -0.00025377273559570315
epoch 25 loss 0.0013549527386203409 I_compress_bound 0.9475430250167847 I_predictive_bound -0.00040740966796875
epoch 26 loss 0.00118541750125587 I_compress_bound 1.018905907869339 I_predictive_bound -0.00016651153564453124
epoch 27 loss 0.0008216198504669592 I_compress_bound 0.6202514976263046 I_predictive_bound -0.0002013683319091797
epoch 28 loss 0.0008917280472815036 I_compress_bound 0.6382413953542709 I_predictive_bound -0.00025348663330078126
epoch 29 loss 0.0008076238940702751 I_compress_bound 0.36421300768852233 I_predictive_bound -0.0004434108734130859
epoch 30 loss 0.000582200865028426 I_compress_bound 0.4985635966062546 I_predictive_bound -8.363723754882813e-05
epoch 31 loss 0.0008300056389998645 I_compress_bound 0.44243236184120177 I_predictive_bound -0.0003875732421875
epoch 32 loss 0.0004501968302065507 I_compress_bound 0.40976102352142335 I_predictive_bound -4.0435791015625e-05
epoch 33 loss 0.0003711007389938459 I_compress_bound 0.28856021463871 I_predictive_bound -8.254051208496093e-05
epoch 34 loss 0.0006590119446627796 I_compress_bound 0.4948845714330673 I_predictive_bound -0.00016412734985351562
epoch 35 loss 0.00043750439945142714 I_compress_bound 0.33484134674072263 I_predictive_bound -0.00010266304016113282
